Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Population
2003,heart disease,Missouri,16410,264.9,5709403
2003,heart disease,Montana,1984,193.3,919630
2003,heart disease,Nebraska,3954,199.6,1738643
2003,heart disease,Nevada,4599,244.0,2248850
2003,heart disease,New Hampshire,2725,216.7,1279840
2003,heart disease,New Jersey,22043,239.9,8601402
2003,heart disease,New Mexico,3402,194.8,1877574
2003,heart disease,New York,55276,270.9,19175939
2003,heart disease,North Carolina,18674,233.3,8422501
2003,heart disease,North Dakota,1632,201.8,638817
2003,heart disease,Ohio,30667,251.2,11434788
2003,heart disease,Oklahoma,11061,304.9,3504892
2003,heart disease,Oregon,7049,184.4,3547376
2003,heart disease,Pennsylvania,38075,246.2,12374658
2003,heart disease,Rhode Island,3011,231.9,1071342
2003,heart disease,South Carolina,9510,240.1,4150297
2003,heart disease,South Dakota,1943,210.2,763729
2003,heart disease,Tennessee,15919,277.6,5847812
2003,heart disease,Texas,41779,241.2,22030931
2003,heart disease,United States,685089,236.3,291109820
2003,heart disease,Utah,3018,187.4,2360137
2003,heart disease,Vermont,1349,204.1,617858
2003,heart disease,Virginia,14756,222.1,7366977
2003,heart disease,Washington,11185,192.8,6104115
2003,heart disease,West Virginia,6186,288.1,1812295
2003,heart disease,Wisconsin,12479,207.9,5479203
2003,heart disease,Wyoming,975,202.1,503453
2003,influenza and pneumonia,Alabama,1157,25.9,4503491
2003,influenza and pneumonia,Alaska,60,21.2,648414
2003,influenza and pneumonia,Arizona,1286,24.2,5510364
2003,influenza and pneumonia,Arkansas,921,31.1,2724816
2003,influenza and pneumonia,California,8185,27.0,35253159
2003,influenza and pneumonia,Colorado,810,23.0,4528732
2003,influenza and pneumonia,Connecticut,860,20.5,3484336
2003,influenza and pneumonia,Delaware,127,15.8,818003
2003,influenza and pneumonia,District of Columbia,87,15.6,568502
2003,influenza and pneumonia,Florida,2996,13.6,17004085
2003,influenza and pneumonia,Georgia,1687,26.3,8622793
2003,influenza and pneumonia,Hawaii,237,17.6,1251154
2003,influenza and pneumonia,Idaho,334,26.4,1363380
2003,influenza and pneumonia,Illinois,2875,22.9,12556006
2003,influenza and pneumonia,Indiana,1365,22.1,6196638
2003,influenza and pneumonia,Iowa,1032,26.3,2941999
2003,influenza and pneumonia,Kansas,694,22.3,2723004
2003,influenza and pneumonia,Kentucky,1033,26.1,4117170
2003,influenza and pneumonia,Louisiana,915,22.7,4521042
2003,influenza and pneumonia,Maine,327,21.4,1306513
2003,influenza and pneumonia,Maryland,1175,23.6,5496269
2003,cancer,New Hampshire,2485,193.7,1279840
2003,influenza and pneumonia,Massachusetts,2019,27.0,6422565
2003,influenza and pneumonia,Michigan,1941,19.4,10041152
2003,influenza and pneumonia,Minnesota,858,15.7,5053572
2003,influenza and pneumonia,Mississippi,758,28.1,2868312
2003,influenza and pneumonia,Missouri,1604,25.7,5709403
2003,influenza and pneumonia,Montana,256,24.8,919630
2003,influenza and pneumonia,Nebraska,435,21.1,1738643
2003,influenza and pneumonia,Nevada,410,23.3,2248850
2003,influenza and pneumonia,New Hampshire,204,16.4,1279840
2003,influenza and pneumonia,New Jersey,1823,19.8,8601402
2003,influenza and pneumonia,New Mexico,369,21.6,1877574
2003,influenza and pneumonia,New York,5335,26.1,19175939
2003,influenza and pneumonia,North Carolina,1990,25.6,8422501
2003,influenza and pneumonia,North Dakota,189,21.9,638817
2003,influenza and pneumonia,Ohio,2330,19.1,11434788
2003,influenza and pneumonia,Oklahoma,949,26.4,3504892
2003,influenza and pneumonia,Oregon,632,16.4,3547376
2003,influenza and pneumonia,Pennsylvania,3010,19.2,12374658
2003,influenza and pneumonia,Rhode Island,267,20.0,1071342
2003,influenza and pneumonia,South Carolina,907,23.8,4150297
2003,influenza and pneumonia,South Dakota,227,23.2,763729
2003,influenza and pneumonia,Tennessee,1814,32.5,5847812
2003,influenza and pneumonia,Texas,3613,21.4,22030931
2003,influenza and pneumonia,United States,65163,22.6,291109820
2003,influenza and pneumonia,Utah,453,28.2,2360137
2003,influenza and pneumonia,Vermont,116,17.7,617858
2003,influenza and pneumonia,Virginia,1559,24.2,7366977
2003,influenza and pneumonia,Washington,1086,18.8,6104115
2003,influenza and pneumonia,West Virginia,536,25.3,1812295
2003,influenza and pneumonia,Wisconsin,1165,19.0,5479203
2003,influenza and pneumonia,Wyoming,145,30.8,503453
2003,suicide,Alabama,521,11.4,4503491
2003,suicide,Alaska,124,20.3,648414
2003,suicide,Arizona,840,15.5,5510364
2003,suicide,Arkansas,374,13.6,2724816
2003,suicide,California,3397,9.9,35253159
2003,suicide,Colorado,728,16.1,4528732
2003,suicide,Connecticut,272,7.5,3484336
2003,suicide,Delaware,94,11.4,818003
2003,suicide,District of Columbia,36,6.1,568502
2003,suicide,Florida,2297,12.8,17004085
2003,suicide,Georgia,972,11.6,8622793
2003,suicide,Hawaii,131,10.2,1251154
2003,suicide,Idaho,217,16.4,1363380
2003,suicide,Illinois,1011,8.0,12556006
2003,suicide,Indiana,736,11.9,6196638
2003,suicide,Iowa,352,11.9,2941999
2003,suicide,Kansas,347,12.8,2723004
2003,suicide,Kentucky,567,13.6,4117170
2003,suicide,Louisiana,461,10.3,4521042
2003,suicide,Maine,137,10.0,1306513
2003,suicide,Maryland,491,8.9,5496269
2003,suicide,Massachusetts,433,6.5,6422565
2003,suicide,Michigan,1029,10.2,10041152
2003,suicide,Minnesota,497,9.8,5053572
2003,suicide,Mississippi,336,11.9,2868312
2003,suicide,Missouri,679,11.8,5709403
2003,suicide,Montana,180,19.5,919630
2003,suicide,Nebraska,176,10.2,1738643
2003,suicide,Nevada,434,19.9,2248850
2003,suicide,New Hampshire,158,12.0,1279840
2003,suicide,New Jersey,588,6.7,8601402
2003,suicide,New Mexico,343,18.6,1877574
2003,suicide,New York,1169,5.9,19175939
2003,suicide,North Carolina,955,11.2,8422501
2003,suicide,North Dakota,81,12.3,638817
2003,suicide,Ohio,1074,9.3,11434788
2003,suicide,Oklahoma,476,13.7,3504892
2003,suicide,Oregon,592,16.2,3547376
2003,suicide,Pennsylvania,1340,10.6,12374658
2003,suicide,Rhode Island,84,7.7,1071342
2003,suicide,South Carolina,476,11.5,4150297
2003,suicide,South Dakota,102,13.5,763729
2003,suicide,Tennessee,762,12.9,5847812
2003,suicide,Texas,2363,11.1,22030931
2003,suicide,United States,31484,10.8,291109820
2003,suicide,Utah,336,15.4,2360137
2003,suicide,Vermont,83,13.0,617858
2003,suicide,Virginia,808,10.9,7366977
2003,suicide,Washington,803,13.1,6104115
2003,suicide,West Virginia,266,14.0,1812295
2003,suicide,Wisconsin,647,11.6,5479203
2003,suicide,Wyoming,109,21.8,503453
2003,cancer,Alabama,9812,208.2,4503491
2003,cancer,Alaska,735,188.4,648414
2003,cancer,Arizona,9627,173.0,5510364
2003,cancer,Arkansas,6119,205.1,2724816
2003,cancer,California,54319,174.0,35253159
2003,cancer,Colorado,6417,169.4,4528732
2003,cancer,Connecticut,7131,183.0,3484336
2003,cancer,Delaware,1719,201.5,818003
2003,cancer,District of Columbia,1122,200.9,568502
2003,cancer,Florida,39404,181.7,17004085
2003,cancer,Georgia,14032,196.3,8622793
2003,cancer,Hawaii,2133,157.4,1251154
2003,cancer,Idaho,2321,181.8,1363380
2003,cancer,Illinois,24464,198.2,12556006
2003,cancer,Indiana,12933,207.5,6196638
2003,cancer,Iowa,6469,187.8,2941999
2003,cancer,Kansas,5332,185.9,2723004
2003,cancer,Kentucky,9378,223.7,4117170
2003,cancer,Louisiana,9533,221.8,4521042
2003,cancer,Maine,3120,205.4,1306513
2003,cancer,Maryland,10292,196.4,5496269
2003,cancer,Massachusetts,13551,194.6,6422565
2003,cancer,Michigan,19713,194.1,10041152
2003,cancer,Minnesota,9183,181.7,5053572
2003,cancer,Mississippi,5960,212.2,2868312
2003,cancer,Missouri,12354,202.1,5709403
2003,cancer,Montana,1847,181.7,919630
2003,cancer,Nebraska,3339,179.0,1738643
2003,cancer,Nevada,4138,200.2,2248850
2003,cancer,New Jersey,17957,197.3,8601402
2003,cancer,New Mexico,3103,170.1,1877574
2003,cancer,New York,36238,180.2,19175939
2003,cancer,North Carolina,16145,193.9,8422501
2003,cancer,North Dakota,1334,179.2,638817
2003,cancer,Ohio,25076,205.3,11434788
2003,cancer,Oklahoma,7338,199.8,3504892
2003,cancer,Oregon,7232,192.5,3547376
2003,cancer,Pennsylvania,29841,200.0,12374658
2003,cancer,Rhode Island,2328,192.1,1071342
2003,cancer,South Carolina,8512,204.4,4150297
2003,cancer,South Dakota,1636,190.3,763729
2003,cancer,Tennessee,12613,212.7,5847812
2003,cancer,Texas,33867,186.1,22030931
2003,cancer,United States,556902,190.9,291109820
2003,cancer,Utah,2444,144.6,2360137
2003,cancer,Vermont,1210,183.6,617858
2003,cancer,Virginia,13781,198.1,7366977
2003,cancer,Washington,11064,190.4,6104115
2003,cancer,West Virginia,4610,211.6,1812295
2003,cancer,Wisconsin,10648,183.4,5479203
2003,cancer,Wyoming,943,188.9,503453
2003,kidney disease,Alabama,1062,23.2,4503491
2003,kidney disease,Alaska,28,8.4,648414
2003,kidney disease,Arizona,563,10.4,5510364
2003,kidney disease,Arkansas,526,17.8,2724816
2003,kidney disease,California,2334,7.6,35253159
2003,kidney disease,Colorado,409,11.5,4528732
2003,kidney disease,Connecticut,567,14.0,3484336
2003,kidney disease,Delaware,130,15.6,818003
2003,kidney disease,District of Columbia,81,14.5,568502
2003,kidney disease,Florida,2265,10.2,17004085
2003,kidney disease,Georgia,1471,21.9,8622793
2003,kidney disease,Hawaii,123,9.1,1251154
2003,kidney disease,Idaho,97,7.7,1363380
2003,kidney disease,Illinois,2297,18.5,12556006
2003,kidney disease,Indiana,1235,20.0,6196638
2003,kidney disease,Iowa,241,6.5,2941999
2003,kidney disease,Kansas,531,17.6,2723004
2003,kidney disease,Kentucky,838,20.8,4117170
2003,kidney disease,Louisiana,1065,25.5,4521042
2003,kidney disease,Maine,265,17.4,1306513
2003,kidney disease,Maryland,583,11.5,5496269
2003,kidney disease,Massachusetts,1286,17.8,6422565
2003,kidney disease,Michigan,1665,16.6,10041152
2003,kidney disease,Minnesota,654,12.3,5053572
2003,kidney disease,Mississippi,676,24.8,2868312
2003,kidney disease,Missouri,1099,17.8,5709403
2003,kidney disease,Montana,101,9.9,919630
2003,kidney disease,Nebraska,302,15.3,1738643
2003,kidney disease,Nevada,439,23.6,2248850
2003,kidney disease,New Hampshire,150,12.0,1279840
2003,kidney disease,New Jersey,1696,18.5,8601402
2003,kidney disease,New Mexico,217,12.3,1877574
2003,kidney disease,New York,2415,11.9,19175939
2003,kidney disease,North Carolina,1387,17.3,8422501
2003,kidney disease,North Dakota,56,6.6,638817
2003,kidney disease,Ohio,2093,17.1,11434788
2003,kidney disease,Oklahoma,566,15.7,3504892
2003,kidney disease,Oregon,306,8.1,3547376
2003,kidney disease,Pennsylvania,3013,19.5,12374658
2003,kidney disease,Rhode Island,149,11.5,1071342
2003,kidney disease,South Carolina,797,20.1,4150297
2003,kidney disease,South Dakota,124,13.1,763729
2003,kidney disease,Tennessee,677,11.8,5847812
2003,kidney disease,Texas,2678,15.4,22030931
2003,kidney disease,United States,42453,14.7,291109820
2003,kidney disease,Utah,207,12.7,2360137
2003,kidney disease,Vermont,53,8.1,617858
2003,kidney disease,Virginia,1244,18.7,7366977
2003,kidney disease,Washington,304,5.3,6104115
2003,kidney disease,West Virginia,458,21.2,1812295
2003,kidney disease,Wisconsin,873,14.5,5479203
2003,kidney disease,Wyoming,57,11.9,503453
2002,unintentional injuries,Alabama,2228,49.6,4480089
2002,unintentional injuries,Alaska,346,59.2,642337
2002,unintentional injuries,Arizona,2577,48.6,5396255
2002,unintentional injuries,Arkansas,1311,47.6,2705927
2002,unintentional injuries,California,10107,30.1,34871843
2002,unintentional injuries,Colorado,1812,43.1,4490406
2002,unintentional injuries,Connecticut,1182,32.5,3458749
2002,unintentional injuries,Delaware,292,36.4,806169
2002,unintentional injuries,District of Columbia,200,34.6,573158
2002,unintentional injuries,Florida,7396,42.0,16689370
2002,unintentional injuries,Georgia,3333,42.3,8508256
2002,unintentional injuries,Hawaii,393,30.9,1239613
2002,unintentional injuries,Idaho,611,47.1,1340372
2002,unintentional injuries,Illinois,4222,33.8,12525556
2002,unintentional injuries,Indiana,2148,34.9,6155967
2002,unintentional injuries,Iowa,1093,33.6,2934234
2002,unintentional injuries,Kansas,1139,40.8,2713535
2002,unintentional injuries,Kentucky,2090,51.3,4089875
2002,unintentional injuries,Louisiana,2115,48.1,4497267
2002,unintentional injuries,Maine,511,38.1,1295960
2002,unintentional injuries,Maryland,1332,25.2,5440389
2002,unintentional injuries,Massachusetts,1413,20.7,6417206
2002,unintentional injuries,Michigan,3285,33.0,10015710
2002,unintentional injuries,Minnesota,1928,37.6,5018935
2002,unintentional injuries,Mississippi,1642,58.5,2858681
2002,unintentional injuries,Missouri,2641,45.6,5674825
2002,unintentional injuries,Montana,524,55.6,911667
2002,unintentional injuries,Nebraska,762,41.7,1728292
2002,unintentional injuries,Nevada,860,41.7,2173791
2002,unintentional injuries,New Hampshire,357,28.5,1269089
2002,unintentional injuries,New Jersey,2599,29.8,8552643
2002,unintentional injuries,New Mexico,1105,61.4,1855309
2002,unintentional injuries,New York,4663,23.9,19137800
2002,unintentional injuries,North Carolina,3700,45.3,8326201
2002,unintentional injuries,North Dakota,246,35.1,638168
2002,unintentional injuries,Ohio,4146,35.8,11407889
2002,unintentional injuries,Oklahoma,1580,44.9,3489080
2002,unintentional injuries,Oregon,1397,38.4,3513424
2002,unintentional injuries,Pennsylvania,4728,35.9,12331031
2002,unintentional injuries,Rhode Island,277,23.4,1065995
2002,unintentional injuries,South Carolina,1972,48.7,4107795
2002,unintentional injuries,South Dakota,348,43.5,760020
2002,unintentional injuries,Tennessee,2744,47.7,5795918
2002,unintentional injuries,Texas,8232,40.4,21690325
2002,unintentional injuries,United States,106742,37.1,288350252
2002,unintentional injuries,Utah,714,35.8,2324815
2002,unintentional injuries,Vermont,240,37.8,615442
2002,unintentional injuries,Virginia,2479,35.2,7286873
2002,unintentional injuries,Washington,2203,36.8,6052349
2002,unintentional injuries,West Virginia,956,50.9,1805414
2002,unintentional injuries,Wisconsin,2274,40.1,5445162
2002,unintentional injuries,Wyoming,289,58.1,500017
2002,alzheimer's disease,Alabama,1189,27.0,4480089
2002,alzheimer's disease,Alaska,61,25.8,642337
2002,alzheimer's disease,Arizona,1433,28.7,5396255
2002,alzheimer's disease,Arkansas,551,18.6,2705927
2002,alzheimer's disease,California,5421,18.6,34871843
2002,alzheimer's disease,Colorado,954,29.0,4490406
2002,alzheimer's disease,Connecticut,570,13.6,3458749
2002,alzheimer's disease,Delaware,128,16.7,806169
2002,alzheimer's disease,District of Columbia,107,19.0,573158
2002,alzheimer's disease,Florida,4052,18.1,16689370
2002,alzheimer's disease,Georgia,1525,25.5,8508256
2002,alzheimer's disease,Hawaii,141,10.9,1239613
2002,alzheimer's disease,Idaho,318,26.1,1340372
2002,alzheimer's disease,Illinois,2398,19.3,12525556
2002,alzheimer's disease,Indiana,1475,24.3,6155967
2002,alzheimer's disease,Iowa,899,22.6,2934234
2002,alzheimer's disease,Kansas,755,24.1,2713535
2002,alzheimer's disease,Kentucky,1013,26.3,4089875
2002,alzheimer's disease,Louisiana,1111,28.5,4497267
2002,alzheimer's disease,Maine,513,33.6,1295960
2002,alzheimer's disease,Maryland,866,18.4,5440389
2002,alzheimer's disease,Massachusetts,1570,21.2,6417206
2002,alzheimer's disease,Michigan,1958,20.0,10015710
2002,alzheimer's disease,Minnesota,1192,22.3,5018935
2002,alzheimer's disease,Mississippi,574,21.6,2858681
2002,alzheimer's disease,Missouri,1187,19.0,5674825
2002,alzheimer's disease,Montana,285,27.9,911667
2002,alzheimer's disease,Nebraska,460,22.3,1728292
2002,alzheimer's disease,Nevada,253,17.3,2173791
2002,alzheimer's disease,New Hampshire,311,25.6,1269089
2002,alzheimer's disease,New Jersey,1522,16.7,8552643
2002,alzheimer's disease,New Mexico,325,19.9,1855309
2002,alzheimer's disease,New York,1803,8.9,19137800
2002,alzheimer's disease,North Carolina,1962,26.6,8326201
2002,alzheimer's disease,North Dakota,294,33.7,638168
2002,alzheimer's disease,Ohio,2599,21.7,11407889
2002,alzheimer's disease,Oklahoma,754,21.1,3489080
2002,alzheimer's disease,Oregon,1124,29.6,3513424
2002,alzheimer's disease,Pennsylvania,2823,17.8,12331031
2002,alzheimer's disease,Rhode Island,264,19.5,1065995
2002,alzheimer's disease,South Carolina,967,27.1,4107795
2002,alzheimer's disease,South Dakota,167,17.0,760020
2002,alzheimer's disease,Tennessee,1299,24.0,5795918
2002,alzheimer's disease,Texas,3793,23.9,21690325
2002,alzheimer's disease,United States,58866,20.8,288350252
2002,alzheimer's disease,Utah,303,19.9,2324815
2002,alzheimer's disease,Vermont,163,25.2,615442
2002,alzheimer's disease,Virginia,1368,22.4,7286873
2002,alzheimer's disease,Washington,2195,39.0,6052349
2002,alzheimer's disease,West Virginia,405,19.2,1805414
2002,alzheimer's disease,Wisconsin,1344,22.0,5445162
2002,alzheimer's disease,Wyoming,122,27.0,500017
2002,stroke,Alabama,3201,71.2,4480089
2002,stroke,Alaska,158,56.0,642337
2002,stroke,Arizona,2535,49.1,5396255
2002,stroke,Arkansas,2232,75.7,2705927
2002,stroke,California,17626,59.3,34871843
2002,stroke,Colorado,1915,55.7,4490406
2002,stroke,Connecticut,1861,46.0,3458749
2002,stroke,Delaware,405,51.4,806169
2002,stroke,District of Columbia,279,49.7,573158
2002,stroke,Florida,10269,46.9,16689370
2002,stroke,Georgia,4261,66.5,8508256
2002,stroke,Hawaii,812,62.1,1239613
2002,stroke,Idaho,736,60.2,1340372
2002,stroke,Illinois,7183,58.3,12525556
2002,stroke,Indiana,3717,61.0,6155967
2002,stroke,Iowa,2226,58.5,2934234
2002,stroke,Kansas,1845,60.4,2713535
2002,stroke,Kentucky,2554,64.9,4089875
2002,stroke,Louisiana,2595,63.8,4497267
2002,stroke,Maine,823,54.5,1295960
2002,stroke,Maryland,2811,57.5,5440389
2002,stroke,Massachusetts,3559,49.2,6417206
2002,stroke,Michigan,5814,59.0,10015710
2002,stroke,Minnesota,2706,51.7,5018935
2002,stroke,Mississippi,1926,70.9,2858681
2002,stroke,Missouri,3885,63.1,5674825
2002,stroke,Montana,639,63.0,911667
2002,stroke,Nebraska,1103,55.2,1728292
2002,stroke,Nevada,976,57.7,2173791
2002,stroke,New Hampshire,627,51.3,1269089
2002,stroke,New Jersey,4016,44.3,8552643
2002,stroke,New Mexico,715,42.2,1855309
2002,stroke,New York,7625,37.9,19137800
2002,stroke,North Carolina,5259,68.8,8326201
2002,stroke,North Dakota,469,55.4,638168
2002,stroke,Ohio,7252,60.3,11407889
2002,stroke,Oklahoma,2427,67.5,3489080
2002,stroke,Oregon,2645,70.4,3513424
2002,stroke,Pennsylvania,8579,55.6,12331031
2002,stroke,Rhode Island,605,46.7,1065995
2002,stroke,South Carolina,2822,74.4,4107795
2002,stroke,South Dakota,518,54.9,760020
2002,stroke,Tennessee,3980,71.6,5795918
2002,stroke,Texas,10548,63.6,21690325
2002,stroke,United States,162672,57.2,288350252
2002,stroke,Utah,903,58.1,2324815
2002,stroke,Vermont,335,52.0,615442
2002,stroke,Virginia,3960,62.4,7286873
2002,stroke,Washington,3753,66.6,6052349
2002,stroke,West Virginia,1260,59.3,1805414
2002,stroke,Wisconsin,3479,58.4,5445162
2002,stroke,Wyoming,243,52.8,500017
2002,clrd,Alabama,2328,50.7,4480089
2002,clrd,Alaska,142,47.5,642337
2002,clrd,Arizona,2575,48.4,5396255
2002,clrd,Arkansas,1441,48.5,2705927
2002,clrd,California,12684,42.6,34871843
2002,clrd,Colorado,1848,53.0,4490406
2002,clrd,Connecticut,1453,36.9,3458749
2002,clrd,Delaware,350,43.3,806169
2002,clrd,District of Columbia,133,23.7,573158
2002,clrd,Florida,9062,40.9,16689370
2002,clrd,Georgia,3163,48.1,8508256
2002,clrd,Hawaii,265,20.0,1239613
2002,clrd,Idaho,595,48.7,1340372
2002,clrd,Illinois,4827,39.6,12525556
2002,clrd,Indiana,3138,51.5,6155967
2002,clrd,Iowa,1580,44.4,2934234
2002,clrd,Kansas,1367,47.2,2713535
2002,clrd,Kentucky,2401,59.3,4089875
2002,clrd,Louisiana,1696,41.2,4497267
2002,clrd,Maine,791,52.9,1295960
2002,clrd,Maryland,1944,39.4,5440389
2002,clrd,Massachusetts,2745,38.9,6417206
2002,clrd,Michigan,4431,44.8,10015710
2002,clrd,Minnesota,1971,39.2,5018935
2002,clrd,Mississippi,1378,50.3,2858681
2002,clrd,Missouri,2867,47.2,5674825
2002,clrd,Montana,576,57.8,911667
2002,clrd,Nebraska,934,49.1,1728292
2002,clrd,Nevada,1174,65.9,2173791
2002,clrd,New Hampshire,577,47.4,1269089
2002,clrd,New Jersey,2885,32.0,8552643
2002,clrd,New Mexico,857,49.7,1855309
2002,clrd,New York,6966,34.9,19137800
2002,clrd,North Carolina,3674,46.6,8326201
2002,clrd,North Dakota,322,41.8,638168
2002,clrd,Ohio,6063,50.2,11407889
2002,clrd,Oklahoma,1988,54.8,3489080
2002,clrd,Oregon,1845,50.2,3513424
2002,clrd,Pennsylvania,6017,39.3,12331031
2002,clrd,Rhode Island,521,41.5,1065995
2002,clrd,South Carolina,1889,48.1,4107795
2002,clrd,South Dakota,383,43.2,760020
2002,clrd,Tennessee,3011,52.7,5795918
2002,clrd,Texas,7720,45.7,21690325
2002,clrd,United States,124816,43.9,288350252
2002,clrd,Utah,603,38.1,2324815
2002,clrd,Vermont,276,43.1,615442
2002,clrd,Virginia,2752,42.2,7286873
2002,clrd,Washington,2721,48.6,6052349
2002,clrd,West Virginia,1228,56.6,1805414
2002,clrd,Wisconsin,2335,40.2,5445162
2002,clrd,Wyoming,324,68.7,500017
2002,diabetes,Alabama,1486,32.3,4480089
2002,diabetes,Alaska,86,22.0,642337
2002,diabetes,Arizona,1231,23.0,5396255
2002,diabetes,Arkansas,793,27.0,2705927
2002,diabetes,California,6807,22.5,34871843
2002,diabetes,Colorado,659,18.0,4490406
2002,diabetes,Connecticut,675,17.3,3458749
2002,diabetes,Delaware,215,26.1,806169
2002,diabetes,District of Columbia,191,34.1,573158
2002,diabetes,Florida,4583,21.5,16689370
2002,diabetes,Georgia,1576,23.1,8508256
2002,diabetes,Hawaii,204,15.5,1239613
2002,diabetes,Idaho,322,26.1,1340372
2002,diabetes,Illinois,3011,24.6,12525556
2002,diabetes,Indiana,1688,27.6,6155967
2002,diabetes,Iowa,734,20.8,2934234
2002,diabetes,Kansas,765,26.4,2713535
2002,diabetes,Kentucky,1265,31.1,4089875
2002,diabetes,Louisiana,1774,42.3,4497267
2002,diabetes,Maine,404,27.1,1295960
2002,diabetes,Maryland,1519,30.1,5440389
2002,diabetes,Massachusetts,1423,20.4,6417206
2002,diabetes,Michigan,2785,28.0,10015710
2002,diabetes,Minnesota,1317,26.0,5018935
2002,diabetes,Mississippi,671,24.4,2858681
2002,diabetes,Missouri,1625,26.8,5674825
2002,diabetes,Montana,210,21.1,911667
2002,diabetes,Nebraska,393,20.8,1728292
2002,diabetes,Nevada,343,17.5,2173791
2002,diabetes,New Hampshire,311,25.0,1269089
2002,diabetes,New Jersey,2532,28.1,8552643
2002,diabetes,New Mexico,582,33.0,1855309
2002,diabetes,New York,3934,19.7,19137800
2002,diabetes,North Carolina,2205,27.6,8326201
2002,diabetes,North Dakota,214,27.1,638168
2002,diabetes,Ohio,3846,32.0,11407889
2002,diabetes,Oklahoma,1064,29.5,3489080
2002,diabetes,Oregon,1041,28.2,3513424
2002,diabetes,Pennsylvania,3708,24.8,12331031
2002,diabetes,Rhode Island,263,21.5,1065995
2002,diabetes,South Carolina,1112,27.8,4107795
2002,diabetes,South Dakota,195,22.8,760020
2002,diabetes,Tennessee,1749,30.5,5795918
2002,diabetes,Texas,5654,32.3,21690325
2002,diabetes,United States,73249,25.6,288350252
2002,diabetes,Utah,514,31.8,2324815
2002,diabetes,Vermont,174,27.0,615442
2002,diabetes,Virginia,1558,23.2,7286873
2002,diabetes,Washington,1494,26.3,6052349
2002,diabetes,West Virginia,846,39.5,1805414
2002,diabetes,Wisconsin,1353,23.4,5445162
2002,diabetes,Wyoming,145,30.5,500017
2002,heart disease,Alabama,13197,291.3,4480089
2002,heart disease,Alaska,567,169.3,642337
2002,heart disease,Arizona,10852,207.9,5396255
2002,heart disease,Arkansas,8330,282.8,2705927
2002,heart disease,California,68797,230.4,34871843
2002,heart disease,Colorado,6425,182.7,4490406
2002,heart disease,Connecticut,8815,219.3,3458749
2002,heart disease,Delaware,1918,239.9,806169
2002,heart disease,District of Columbia,1666,296.6,573158
2002,heart disease,Florida,49235,226.1,16689370
2002,heart disease,Georgia,17529,265.8,8508256
2002,heart disease,Hawaii,2512,191.8,1239613
2002,heart disease,Idaho,2532,205.2,1340372
2002,heart disease,Illinois,30821,250.2,12525556
2002,heart disease,Indiana,15321,250.9,6155967
2002,heart disease,Iowa,8181,221.5,2934234
2002,heart disease,Kansas,6680,223.2,2713535
2002,heart disease,Kentucky,11696,292.2,4089875
2002,heart disease,Louisiana,11185,272.4,4497267
2002,heart disease,Maine,3170,210.6,1295960
2002,heart disease,Maryland,12008,242.4,5440389
2002,heart disease,Massachusetts,14736,205.5,6417206
2002,heart disease,Michigan,26659,269.6,10015710
2002,heart disease,Minnesota,8602,165.9,5018935
2002,heart disease,Mississippi,9061,332.6,2858681
2002,heart disease,Missouri,16708,272.7,5674825
2002,heart disease,Montana,1944,192.8,911667
2002,heart disease,Nebraska,4242,215.5,1728292
2002,heart disease,Nevada,4421,247.5,2173791
2002,heart disease,New Hampshire,2776,225.0,1269089
2002,heart disease,New Jersey,22510,248.6,8552643
2002,heart disease,New Mexico,3360,196.4,1855309
2002,heart disease,New York,56672,281.4,19137800
2002,heart disease,North Carolina,18524,237.6,8326201
2002,heart disease,North Dakota,1623,203.1,638168
2002,heart disease,Ohio,31388,261.2,11407889
2002,heart disease,Oklahoma,11230,311.3,3489080
2002,heart disease,Oregon,7262,194.2,3513424
2002,heart disease,Pennsylvania,38852,254.7,12331031
2002,heart disease,Rhode Island,3109,243.6,1065995
2002,heart disease,South Carolina,9659,249.4,4107795
2002,heart disease,South Dakota,1937,212.1,760020
2002,heart disease,Tennessee,16226,287.3,5795918
2002,heart disease,Texas,43452,256.3,21690325
2002,heart disease,United States,696947,244.6,288350252
2002,heart disease,Utah,2977,188.6,2324815
2002,heart disease,Vermont,1370,212.0,615442
2002,heart disease,Virginia,14952,230.0,7286873
2002,heart disease,Washington,11141,196.4,6052349
2002,heart disease,West Virginia,6189,291.2,1805414
2002,heart disease,Wisconsin,12923,218.8,5445162
2002,heart disease,Wyoming,1005,214.5,500017
2002,influenza and pneumonia,Alabama,1218,27.4,4480089
2002,influenza and pneumonia,Alaska,51,19.5,642337
2002,influenza and pneumonia,Arizona,1319,25.6,5396255
2002,influenza and pneumonia,Arkansas,776,26.4,2705927
2002,influenza and pneumonia,California,8128,27.5,34871843
2002,influenza and pneumonia,Colorado,752,21.9,4490406
2002,influenza and pneumonia,Connecticut,888,21.5,3458749
2002,influenza and pneumonia,Delaware,168,21.4,806169
2002,influenza and pneumonia,District of Columbia,81,14.5,573158
2002,influenza and pneumonia,Florida,3290,15.1,16689370
2002,influenza and pneumonia,Georgia,1791,28.5,8508256
2002,influenza and pneumonia,Hawaii,246,18.9,1239613
2002,influenza and pneumonia,Idaho,265,21.7,1340372
2002,influenza and pneumonia,Illinois,2940,23.7,12525556
2002,influenza and pneumonia,Indiana,1360,22.3,6155967
2002,influenza and pneumonia,Iowa,942,24.4,2934234
